Name,Start,End,Size
FUN_004019b0,0x004019B0,0x00401A80,208
FUN_00401a80,0x00401A80,0x00401B38,184
FUN_00401b38,0x00401B38,0x00401BF0,184
FUN_00401bf0,0x00401BF0,0x00401C44,84
FUN_00401c88,0x00401C88,0x00401CB4,44
FUN_00401cb8,0x00401CB8,0x00401CD8,32
FUN_00401cd8,0x00401CD8,0x00401CF4,28
FUN_00401cf8,0x00401CF8,0x00401D80,136
FUN_00401d80,0x00401D80,0x00401DDC,92
FUN_00401de0,0x00401DE0,0x00401E5C,124
FUN_00401e60,0x00401E60,0x00401F30,208
FUN_00401f30,0x00401F30,0x00401F94,100
FUN_00401f98,0x00401F98,0x00401FC0,40
FUN_00401fc0,0x00401FC0,0x00401FDC,28
FUN_00401fe0,0x00401FE0,0x004025DC,1532
FUN_004025e0,0x004025E0,0x004029EC,1036
FUN_004029f0,0x004029F0,0x00402AA8,184
FUN_00402aa8,0x00402AA8,0x00402AEC,68
FUN_00402af0,0x00402AF0,0x00403030,1344
FUN_00403030,0x00403030,0x00403120,240
FUN_00403120,0x00403120,0x00403174,84
FUN_00403178,0x00403178,0x00403948,2000
FUN_00403948,0x00403948,0x00403A40,248
FUN_00403a40,0x00403A40,0x00403A80,64
FUN_00403a80,0x00403A80,0x00403AA0,32
FUN_00403aa0,0x00403AA0,0x00403AF0,80
FUN_00403af0,0x00403AF0,0x00403B24,52
FUN_00403b28,0x00403B28,0x00403B4C,36
FUN_00403b50,0x00403B50,0x00403B80,48
FUN_00403b80,0x00403B80,0x00403BB4,52
FUN_00403bb8,0x00403BB8,0x00403C34,124
FUN_00403c38,0x00403C38,0x00403C84,76
FUN_00403c88,0x00403C88,0x00403D24,156
FUN_00403d28,0x00403D28,0x00403D44,28
FUN_00403d48,0x00403D48,0x00403D74,44
FUN_00403d78,0x00403D78,0x00403EB8,320
FUN_00403eb8,0x00403EB8,0x00403F40,136
FUN_00403f40,0x00403F40,0x004040C4,388
FUN_004040c8,0x004040C8,0x00404158,144
FUN_00404158,0x00404158,0x004041A4,76
FUN_004041a8,0x004041A8,0x0040425C,180
FUN_00404260,0x00404260,0x004042A0,64
FUN_004042a0,0x004042A0,0x0040430C,108
FUN_00404310,0x00404310,0x00404354,68
FUN_00404358,0x00404358,0x00404380,40
FUN_00404380,0x00404380,0x00404474,244
FUN_00404478,0x00404478,0x00404EE8,2672
FUN_00404ee8,0x00404EE8,0x00404FDC,244
FUN_00404ff0,0x00404FF0,0x00405074,132
FUN_00405078,0x00405078,0x00405118,160
FUN_00405118,0x00405118,0x00405270,344
FUN_00405288,0x00405288,0x004052BC,52
FUN_004052c0,0x004052C0,0x004052E8,40
FUN_004052e8,0x004052E8,0x00405318,48
FUN_00405318,0x00405318,0x004053B0,152
FUN_004053b0,0x004053B0,0x004053F8,72
FUN_004053f8,0x004053F8,0x00405440,72
FUN_00405448,0x00405448,0x00405488,64
FUN_00405488,0x00405488,0x00405518,144
FUN_00405518,0x00405518,0x0040553C,36
FUN_004056b8,0x004056B8,0x004057D4,284
FUN_004057d8,0x004057D8,0x00405924,332
FUN_00405928,0x00405928,0x00405974,76
vcs_Opcode0269_FlashHudObject,0x00405978,0x004059D8,96
FUN_004059d8,0x004059D8,0x00405A2C,84
FUN_00405a30,0x00405A30,0x00405AB0,128
FUN_00405ab0,0x00405AB0,0x00405B04,84
FUN_00405b08,0x00405B08,0x00405B28,32
FUN_00405b28,0x00405B28,0x00405C5C,308
FUN_00405c60,0x00405C60,0x00405CF8,152
FUN_00405cf8,0x00405CF8,0x00405D5C,100
FUN_00405d60,0x00405D60,0x00405E20,192
FUN_00405e20,0x00405E20,0x00405EA0,128
FUN_00405ea0,0x00405EA0,0x00405F20,128
FUN_00405f20,0x00405F20,0x00406118,504
FUN_00406118,0x00406118,0x00406220,264
FUN_00406220,0x00406220,0x00406240,32
FUN_00406240,0x00406240,0x004062B0,112
vcs_Opcode0403_SetClockEventWarning,0x004062B0,0x004063AC,252
vcs_Opcode0479_CreateUser3DMarker,0x004063B0,0x004064FC,332
vcs_Opcode047A_RemoveUser3DMarker,0x00406500,0x0040654C,76
FUN_00406550,0x00406550,0x0040658C,60
FUN_00406590,0x00406590,0x004065EC,92
FUN_004065f0,0x004065F0,0x00406654,100
FUN_00406658,0x00406658,0x004066BC,100
FUN_004066c0,0x004066C0,0x004067A8,232
FUN_004067a8,0x004067A8,0x0040681C,116
FUN_00406820,0x00406820,0x00406874,84
FUN_00406878,0x00406878,0x004068E4,108
FUN_004068e8,0x004068E8,0x00406954,108
FUN_00406958,0x00406958,0x004069C8,112
FUN_004069c8,0x004069C8,0x00406A44,124
FUN_00406a48,0x00406A48,0x00406B40,248
FUN_00406b40,0x00406B40,0x00406B8C,76
FUN_00406b90,0x00406B90,0x00406BD8,72
FUN_00406bd8,0x00406BD8,0x00406C10,56
FUN_00406d60,0x00406D60,0x00406DC0,96
FUN_00406dc0,0x00406DC0,0x00406DCC,12
FUN_00406dd0,0x00406DD0,0x00406E34,100
FUN_00406e38,0x00406E38,0x00406E94,92
FUN_00406e98,0x00406E98,0x00406EFC,100
FUN_00406f00,0x00406F00,0x00406F5C,92
FUN_00406f60,0x00406F60,0x00406FC4,100
FUN_00406fc8,0x00406FC8,0x00407028,96
FUN_00407028,0x00407028,0x0040708C,100
FUN_00407090,0x00407090,0x0040711C,140
FUN_00407120,0x00407120,0x00407190,112
FUN_00407190,0x00407190,0x00407200,112
FUN_00407200,0x00407200,0x004073C4,452
FUN_00407418,0x00407418,0x00407424,12
FUN_00407428,0x00407428,0x00407444,28
FUN_00407458,0x00407458,0x0040775C,772
FUN_00407760,0x00407760,0x00407780,32
FUN_00407780,0x00407780,0x00407884,260
FUN_00407898,0x00407898,0x004079B4,284
FUN_004079b8,0x004079B8,0x00407E68,1200
FUN_00407e70,0x00407E70,0x004082B4,1092
FUN_004082b8,0x004082B8,0x0040830C,84
FUN_00408310,0x00408310,0x00408330,32
FUN_00408330,0x00408330,0x00408360,48
vcs_GeneralRandom_NextU31,0x00408360,0x004083C0,96
vcs_GeneralRandom_NextUnitFloat,0x004083C0,0x0040841C,92
FUN_00408420,0x00408420,0x004084B0,144
FUN_004084b0,0x004084B0,0x00408680,464
FUN_00408688,0x00408688,0x004086B4,44
FUN_004086b8,0x004086B8,0x00408B38,1152
FUN_00408b48,0x00408B48,0x00408CC4,380
FUN_00408cc8,0x00408CC8,0x00408CDC,20
FUN_00408ce0,0x00408CE0,0x00408CF0,16
FUN_00408cf0,0x00408CF0,0x00408D04,20
FUN_00408d10,0x00408D10,0x00408D70,96
FUN_00408d78,0x00408D78,0x00408DA4,44
FUN_00408da8,0x00408DA8,0x00408F38,400
FUN_00408f38,0x00408F38,0x00408FA4,108
FUN_00408fa8,0x00408FA8,0x004090E4,316
FUN_004090e8,0x004090E8,0x0040912C,68
FUN_00409130,0x00409130,0x00409178,72
FUN_00409178,0x00409178,0x004091BC,68
FUN_004091c0,0x004091C0,0x004091F0,48
FUN_004091f0,0x004091F0,0x00409210,32
FUN_00409218,0x00409218,0x00409220,8
FUN_00409228,0x00409228,0x00409234,12
FUN_00409238,0x00409238,0x00409294,92
FUN_00409298,0x00409298,0x0040933C,164
FUN_00409340,0x00409340,0x00409394,84
FUN_00409398,0x00409398,0x00409510,376
FUN_00409510,0x00409510,0x0040A32C,3612
FUN_0040a330,0x0040A330,0x0040A5BC,652
FUN_0040a5c0,0x0040A5C0,0x0040A65C,156
FUN_0040a660,0x0040A660,0x0040A720,192
FUN_0040a720,0x0040A720,0x0040ACE8,1480
FUN_0040ace8,0x0040ACE8,0x0040B0A8,960
FUN_0040b0a8,0x0040B0A8,0x0040B650,1448
FUN_0040b650,0x0040B650,0x0040C644,4084
FUN_0040c648,0x0040C648,0x0040C678,48
FUN_0040c678,0x0040C678,0x0040C6B8,64
FUN_0040c6b8,0x0040C6B8,0x0040C6D8,32
FUN_0040c6d8,0x0040C6D8,0x0040C704,44
FUN_0040c708,0x0040C708,0x0040C734,44
FUN_0040c738,0x0040C738,0x0040C7A0,104
FUN_0040c7a0,0x0040C7A0,0x0040C7BC,28
FUN_0040c7c0,0x0040C7C0,0x0040CF74,1972
FUN_0040cf78,0x0040CF78,0x0040CF9C,36
FUN_0040cfa0,0x0040CFA0,0x0040CFF0,80
FUN_0040cff0,0x0040CFF0,0x0040D0C4,212
FUN_0040d0c8,0x0040D0C8,0x0040D0FC,52
FUN_0040d100,0x0040D100,0x0040D134,52
FUN_0040d138,0x0040D138,0x0040D2F8,448
FUN_0040d2f8,0x0040D2F8,0x0040D438,320
FUN_0040d438,0x0040D438,0x0040D558,288
FUN_0040d558,0x0040D558,0x0040D6E8,400
FUN_0040d6e8,0x0040D6E8,0x0040D6F8,16
FUN_0040d6f8,0x0040D6F8,0x0040D70C,20
FUN_0040d710,0x0040D710,0x0040D724,20
FUN_0040d728,0x0040D728,0x0040D73C,20
FUN_0040d740,0x0040D740,0x0040D754,20
FUN_0040d758,0x0040D758,0x0040D76C,20
FUN_0040d780,0x0040D780,0x0040D794,20
FUN_0040d798,0x0040D798,0x0040D7AC,20
FUN_0040d7b0,0x0040D7B0,0x0040D7BC,12
FUN_0040d7c0,0x0040D7C0,0x0040D890,208
FUN_0040d890,0x0040D890,0x0040D91C,140
FUN_0040d920,0x0040D920,0x0040D950,48
FUN_0040d950,0x0040D950,0x0040D980,48
FUN_0040d980,0x0040D980,0x0040DA14,148
FUN_0040da20,0x0040DA20,0x0040DA44,36
FUN_0040da48,0x0040DA48,0x0040DA50,8
FUN_0040da58,0x0040DA58,0x0040DA6C,20
FUN_0040da70,0x0040DA70,0x0040DAB0,64
FUN_0040dab0,0x0040DAB0,0x0040DAE0,48
FUN_0040dae0,0x0040DAE0,0x0040DBA0,192
FUN_0040dba0,0x0040DBA0,0x0040DBBC,28
FUN_0040dbc0,0x0040DBC0,0x0040DC30,112
FUN_0040dc30,0x0040DC30,0x0040DC38,8
FUN_0040dc38,0x0040DC38,0x0040DF34,760
FUN_0040df38,0x0040DF38,0x0040DF54,28
FUN_0040df58,0x0040DF58,0x0040DF9C,68
FUN_0040dfa0,0x0040DFA0,0x0040E038,152
FUN_0040e038,0x0040E038,0x0040E30C,720
FUN_0040e310,0x0040E310,0x0040E418,264
FUN_0040e418,0x0040E418,0x0040E438,32
FUN_0040e438,0x0040E438,0x0040E440,8
FUN_0040e440,0x0040E440,0x0040E46C,44
FUN_0040e470,0x0040E470,0x0040E4D4,100
FUN_0040e4d8,0x0040E4D8,0x0040E688,432
FUN_0040e688,0x0040E688,0x0040E8E8,608
FUN_0040e8e8,0x0040E8E8,0x0040E904,28
FUN_0040e908,0x0040E908,0x0040F3F8,2800
FUN_0040f3f8,0x0040F3F8,0x0040F584,396
FUN_0040f588,0x0040F588,0x0040F5F0,104
FUN_0040f5f0,0x0040F5F0,0x0040F610,32
FUN_0040f610,0x0040F610,0x0040F704,244
FUN_0040f708,0x0040F708,0x0040F72C,36
FUN_0040f730,0x0040F730,0x0040F7BC,140
FUN_0040f7c0,0x0040F7C0,0x0040F834,116
FUN_0040f838,0x0040F838,0x0040F8A4,108
FUN_0040f8a8,0x0040F8A8,0x0040F8E8,64
FUN_0040f8e8,0x0040F8E8,0x0040F9CC,228
FUN_0040f9d0,0x0040F9D0,0x0040FAA0,208
FUN_0040faa0,0x0040FAA0,0x0040FAC8,40
FUN_0040fac8,0x0040FAC8,0x0040FB18,80
FUN_0040fb18,0x0040FB18,0x0040FE74,860
FUN_0040fe78,0x0040FE78,0x0040FFCC,340
FUN_0040ffd0,0x0040FFD0,0x004101BC,492
FUN_004101c0,0x004101C0,0x00410298,216
FUN_00410298,0x00410298,0x004102C8,48
FUN_004102c8,0x004102C8,0x004104DC,532
FUN_004104e0,0x004104E0,0x00410530,80
FUN_00410530,0x00410530,0x00410594,100
FUN_00410598,0x00410598,0x00410680,232
FUN_00410688,0x00410688,0x0041074C,196
FUN_00410750,0x00410750,0x00410910,448
FUN_00410910,0x00410910,0x0041094C,60
FUN_00410950,0x00410950,0x004109B4,100
FUN_004109b8,0x004109B8,0x00410BD0,536
FUN_00410bd0,0x00410BD0,0x00410CA8,216
FUN_00410ca8,0x00410CA8,0x00410CE0,56
FUN_00410ce0,0x00410CE0,0x00410D44,100
FUN_00410d48,0x00410D48,0x00410DB4,108
FUN_00410db8,0x00410DB8,0x00412090,4824
FUN_00412090,0x00412090,0x00412178,232
FUN_00412178,0x00412178,0x00412210,152
FUN_00412210,0x00412210,0x00412318,264
FUN_00412318,0x00412318,0x00412370,88
FUN_00412370,0x00412370,0x00412390,32
FUN_00412390,0x00412390,0x004123DC,76
vcs_Opcode003E_CreateChar,0x004123E0,0x00412848,1128
vcs_Opcode003F_DeleteChar,0x00412848,0x004128E8,160
vcs_Opcode0043_GetCharCoordinates,0x004128E8,0x004129B8,208
FUN_004129b8,0x004129B8,0x00412DE4,1068
FUN_00412de8,0x00412DE8,0x00412EE8,256
FUN_00412ee8,0x00412EE8,0x00412FC4,220
FUN_00412fc8,0x00412FC8,0x004130DC,276
vcs_Opcode0046_IsCharInArea2D,0x004130E0,0x00413244,356
FUN_00413248,0x00413248,0x004133C4,380
FUN_004133c8,0x004133C8,0x00413614,588
vcs_Opcode007C_IsCharInCar,0x00413618,0x00413728,272
vcs_Opcode007D_IsCharInModel,0x00413728,0x00413828,256
vcs_Opcode007E_IsCharInAnyCar,0x00413828,0x00413908,224
FUN_00413908,0x00413908,0x00413968,96
FUN_00413968,0x00413968,0x00413A88,288
FUN_00413a88,0x00413A88,0x00413AEC,100
FUN_00413af0,0x00413AF0,0x00413FD8,1256
vcs_Opcode00B0_IsCharInZone,0x00413FD8,0x00414164,396
vcs_Opcode00CE_GetCharHeading,0x00414168,0x004142A4,316
vcs_Opcode00CF_SetCharHeading,0x004142A8,0x0041433C,148
FUN_00414340,0x00414340,0x00414454,276
FUN_00414458,0x00414458,0x004144B8,96
vcs_Opcode00D7_IsCharHealthGreater,0x004144B8,0x004145AC,244
FUN_004145b0,0x004145B0,0x004145D0,32
vcs_Opcode0106_GiveWeaponToChar,0x004145D0,0x0041478C,444
vcs_Opcode010B_SetCurrentCharWeapon,0x00414790,0x004148A4,276
vcs_Opcode010F_TurnCharToFaceCoord,0x004148A8,0x00414A20,376
vcs_Opcode0112_MarkCharAsNoLongerNeeded,0x00414A20,0x00414AA8,136
FUN_00414aa8,0x00414AA8,0x00414B24,124
FUN_00414b28,0x00414B28,0x00414FF0,1224
FUN_00414ff0,0x00414FF0,0x00415068,120
FUN_00415068,0x00415068,0x004150B4,76
FUN_004150b8,0x004150B8,0x0041511C,100
FUN_00415120,0x00415120,0x00415174,84
vcs_Opcode013E_TurnCharToFaceChar,0x00415178,0x00415340,456
vcs_Opcode014B_SetCharHealth,0x00415340,0x00415420,224
vcs_Opcode014D_GetCharHealth,0x00415420,0x00415498,120
FUN_00415498,0x00415498,0x00415534,156
FUN_00415538,0x00415538,0x004155C8,144
FUN_004155c8,0x004155C8,0x00415624,92
FUN_00415628,0x00415628,0x004156AC,132
FUN_004156b0,0x004156B0,0x0041573C,140
FUN_00415740,0x00415740,0x00415814,212
FUN_00415818,0x00415818,0x00415898,128
FUN_00415898,0x00415898,0x004159D8,320
FUN_004159d8,0x004159D8,0x00415BB4,476
FUN_00415bb8,0x00415BB8,0x00415CFC,324
vcs_Opcode01C2_IsCurrentCharWeapon,0x00415D00,0x00415DF0,240
FUN_00415df0,0x00415DF0,0x00416070,640
FUN_00416070,0x00416070,0x0041636C,764
FUN_00416370,0x00416370,0x00416448,216
FUN_00416448,0x00416448,0x004164CC,132
FUN_004164d0,0x004164D0,0x004165B0,224
vcs_Opcode01EC_SetCharRunning,0x004165B0,0x0041662C,124
FUN_00416630,0x00416630,0x0041673C,268
FUN_00416740,0x00416740,0x0041684C,268
FUN_00416850,0x00416850,0x004168B8,104
FUN_004168b8,0x004168B8,0x00416938,128
vcs_Opcode0200_SetCharVisible,0x00416938,0x004169E4,172
FUN_004169e8,0x004169E8,0x00416B28,320
FUN_00416b28,0x00416B28,0x00416BC4,156
FUN_00416bc8,0x00416BC8,0x00416CC4,252
FUN_00416cc8,0x00416CC8,0x00416D84,188
FUN_00416d88,0x00416D88,0x0041720C,1156
FUN_00417210,0x00417210,0x0041730C,252
FUN_00417310,0x00417310,0x0041739C,140
vcs_Opcode0220_SetCharWaitState,0x004173A0,0x00417434,148
FUN_00417438,0x00417438,0x004178EC,1204
FUN_004178f0,0x004178F0,0x00417984,148
FUN_00417988,0x00417988,0x00417A70,232
FUN_00417a70,0x00417A70,0x00417AAC,60
FUN_00417ab0,0x00417AB0,0x00417B4C,156
FUN_00417b50,0x00417B50,0x00417B90,64
FUN_00417b90,0x00417B90,0x00417BD0,64
vcs_Opcode026A_IsCharInControl,0x00417BD0,0x00417CA0,208
FUN_00417ca0,0x00417CA0,0x00417D08,104
FUN_00417d08,0x00417D08,0x00417D74,108
FUN_00417d78,0x00417D78,0x00417DC8,80
FUN_00417dc8,0x00417DC8,0x00417E54,140
FUN_00417e58,0x00417E58,0x00417EC4,108
FUN_00417ec8,0x00417EC8,0x00417F70,168
FUN_00417f70,0x00417F70,0x00417FF8,136
FUN_00417ff8,0x00417FF8,0x00418080,136
FUN_00418080,0x00418080,0x004181A4,292
FUN_004181a8,0x004181A8,0x00418230,136
FUN_00418230,0x00418230,0x0041829C,108
FUN_004182a0,0x004182A0,0x00418344,164
FUN_00418348,0x00418348,0x004183D0,136
FUN_004183d0,0x004183D0,0x00418484,180
FUN_00418488,0x00418488,0x00418504,124
FUN_00418508,0x00418508,0x00418584,124
FUN_00418588,0x00418588,0x004186A0,280
vcs_Opcode02A7_IsCharSittingInAnyCar,0x004186A0,0x00418788,232
vcs_Opcode02A8_IsCharOnFoot,0x00418788,0x00418880,248
FUN_00418880,0x00418880,0x004189A0,288
FUN_004189a0,0x004189A0,0x00418ABC,284
FUN_00418ac0,0x00418AC0,0x00418B68,168
FUN_00418b68,0x00418B68,0x00418BF4,140
FUN_00418bf8,0x00418BF8,0x00418C98,160
FUN_00418c98,0x00418C98,0x00418CEC,84
FUN_00418cf0,0x00418CF0,0x00418F8C,668
FUN_00418f90,0x00418F90,0x00419084,244
FUN_00419088,0x00419088,0x0041910C,132
vcs_Opcode02C8_IsCharOnAnyBike,0x00419110,0x00419214,260
FUN_00419218,0x00419218,0x00419380,360
FUN_00419380,0x00419380,0x004193DC,92
FUN_004193e0,0x004193E0,0x00419438,88
FUN_00419438,0x00419438,0x004194BC,132
FUN_004194c0,0x004194C0,0x00419560,160
FUN_00419560,0x00419560,0x00419610,176
FUN_00419610,0x00419610,0x00419730,288
FUN_00419730,0x00419730,0x004197D4,164
vcs_Opcode02E1_IsCharInWater,0x004197D8,0x004198C0,232
FUN_004198c0,0x004198C0,0x00419964,164
vcs_Opcode02EE_GetOffsetFromCharInWorldCoords,0x00419968,0x00419ADC,372
FUN_00419ae0,0x00419AE0,0x00419BD4,244
FUN_00419bd8,0x00419BD8,0x00419CB8,224
FUN_00419cb8,0x00419CB8,0x00419D38,128
FUN_00419d38,0x00419D38,0x00419DB0,120
FUN_00419db0,0x00419DB0,0x00419E5C,172
FUN_00419e60,0x00419E60,0x00419EAC,76
FUN_00419eb0,0x00419EB0,0x00419F58,168
FUN_00419f58,0x00419F58,0x0041A008,176
FUN_0041a008,0x0041A008,0x0041A0D8,208
FUN_0041a0d8,0x0041A0D8,0x0041A160,136
FUN_0041a160,0x0041A160,0x0041A2A0,320
FUN_0041a2a0,0x0041A2A0,0x0041A3A4,260
FUN_0041a3a8,0x0041A3A8,0x0041A484,220
FUN_0041a488,0x0041A488,0x0041A510,136
FUN_0041a510,0x0041A510,0x0041A588,120
FUN_0041a588,0x0041A588,0x0041A610,136
FUN_0041a610,0x0041A610,0x0041A65C,76
FUN_0041a660,0x0041A660,0x0041A774,276
FUN_0041a778,0x0041A778,0x0041A99C,548
FUN_0041a9a0,0x0041A9A0,0x0041AA28,136
FUN_0041aa28,0x0041AA28,0x0041AA74,76
FUN_0041aa78,0x0041AA78,0x0041ACAC,564
FUN_0041acb0,0x0041ACB0,0x0041AECC,540
FUN_0041aed0,0x0041AED0,0x0041AF58,136
FUN_0041af58,0x0041AF58,0x0041AFE0,136
FUN_0041afe0,0x0041AFE0,0x0041B068,136
FUN_0041b068,0x0041B068,0x0041B178,272
FUN_0041b178,0x0041B178,0x0041B240,200
FUN_0041b240,0x0041B240,0x0041B310,208
FUN_0041b310,0x0041B310,0x0041B3E4,212
vcs_Opcode0352_ClearAllCharAnims,0x0041B3E8,0x0041B528,320
FUN_0041b528,0x0041B528,0x0041B598,112
FUN_0041b598,0x0041B598,0x0041B670,216
FUN_0041b670,0x0041B670,0x0041B788,280
FUN_0041b788,0x0041B788,0x0041B864,220
FUN_0041b868,0x0041B868,0x0041BB30,712
FUN_0041bb30,0x0041BB30,0x0041BB84,84
FUN_0041bb88,0x0041BB88,0x0041BC34,172
FUN_0041bc38,0x0041BC38,0x0041BD0C,212
FUN_0041bd10,0x0041BD10,0x0041BD9C,140
FUN_0041bda0,0x0041BDA0,0x0041BE2C,140
FUN_0041be30,0x0041BE30,0x0041C06C,572
FUN_0041c070,0x0041C070,0x0041C2BC,588
FUN_0041c2c0,0x0041C2C0,0x0041C34C,140
FUN_0041c350,0x0041C350,0x0041C42C,220
FUN_0041c430,0x0041C430,0x0041C4B4,132
FUN_0041c4b8,0x0041C4B8,0x0041C568,176
FUN_0041c568,0x0041C568,0x0041C638,208
FUN_0041c638,0x0041C638,0x0041C69C,100
FUN_0041c6a0,0x0041C6A0,0x0041C6F8,88
FUN_0041c6f8,0x0041C6F8,0x0041C750,88
FUN_0041c750,0x0041C750,0x0041C7DC,140
FUN_0041c7e0,0x0041C7E0,0x0041C83C,92
FUN_0041c840,0x0041C840,0x0041C8D4,148
FUN_0041c8d8,0x0041C8D8,0x0041C990,184
FUN_0041c990,0x0041C990,0x0041CA90,256
FUN_0041ca90,0x0041CA90,0x0041CAE8,88
FUN_0041cae8,0x0041CAE8,0x0041CB5C,116
FUN_0041cb60,0x0041CB60,0x0041CDA0,576
vcs_Opcode042C_IsArmourHealthGreaterThan,0x0041CDA0,0x0041CE94,244
vcs_Opcode042D_IsCharPedType,0x0041CE98,0x0041CF78,224
FUN_0041cf78,0x0041CF78,0x0041D00C,148
FUN_0041d010,0x0041D010,0x0041D0A4,148
FUN_0041d0a8,0x0041D0A8,0x0041D120,120
FUN_0041d120,0x0041D120,0x0041D204,228
FUN_0041d208,0x0041D208,0x0041D29C,148
FUN_0041d2a0,0x0041D2A0,0x0041D338,152
FUN_0041d338,0x0041D338,0x0041D3C0,136
FUN_0041d3c0,0x0041D3C0,0x0041D534,372
FUN_0041d538,0x0041D538,0x0041D80C,724
FUN_0041d810,0x0041D810,0x0041D88C,124
FUN_0041d890,0x0041D890,0x0041D904,116
FUN_0041d908,0x0041D908,0x0041D978,112
FUN_0041d978,0x0041D978,0x0041DA48,208
FUN_0041da48,0x0041DA48,0x0041DB18,208
FUN_0041db18,0x0041DB18,0x0041DB8C,116
FUN_0041db90,0x0041DB90,0x0041DC04,116
FUN_0041dc08,0x0041DC08,0x0041DCA0,152
FUN_0041dca0,0x0041DCA0,0x0041DD38,152
FUN_0041dd38,0x0041DD38,0x0041DDAC,116
FUN_0041ddb0,0x0041DDB0,0x0041DE24,116
FUN_0041de28,0x0041DE28,0x0041DEBC,148
FUN_0041dec0,0x0041DEC0,0x0041DF54,148
FUN_0041df58,0x0041DF58,0x0041DFF0,152
FUN_0041dff0,0x0041DFF0,0x0041E068,120
FUN_0041e068,0x0041E068,0x0041E0B8,80
FUN_0041e0b8,0x0041E0B8,0x0041E124,108
FUN_0041e128,0x0041E128,0x0041E198,112
FUN_0041e198,0x0041E198,0x0041E1E0,72
FUN_0041e1e0,0x0041E1E0,0x0041E260,128
FUN_0041e260,0x0041E260,0x0041E2E4,132
FUN_0041e2e8,0x0041E2E8,0x0041E390,168
FUN_0041e390,0x0041E390,0x0041E3D4,68
FUN_0041e3d8,0x0041E3D8,0x0041E460,136
FUN_0041e460,0x0041E460,0x0041E52C,204
FUN_0041e530,0x0041E530,0x0041E5B0,128
FUN_0041e5b0,0x0041E5B0,0x0041E638,136
FUN_0041e638,0x0041E638,0x0041E6C0,136
FUN_0041e6c0,0x0041E6C0,0x0041E760,160
FUN_0041e760,0x0041E760,0x0041E7E8,136
FUN_0041e7e8,0x0041E7E8,0x0041E870,136
FUN_0041e870,0x0041E870,0x0041E8C8,88
FUN_0041e8c8,0x0041E8C8,0x0041E944,124
FUN_0041e960,0x0041E960,0x0041EA40,224
FUN_0041ea40,0x0041EA40,0x0041ED94,852
FUN_0041ed98,0x0041ED98,0x0041FF14,4472
FUN_0041ff18,0x0041FF18,0x00420770,2136
FUN_00420770,0x00420770,0x00420B68,1016
FUN_00420b68,0x00420B68,0x004210F0,1416
FUN_004210f0,0x004210F0,0x0042127C,396
FUN_00421280,0x00421280,0x00421624,932
FUN_00421628,0x00421628,0x00421CA8,1664
FUN_00421ca8,0x00421CA8,0x004220A0,1016
FUN_004220a0,0x004220A0,0x00422164,196
FUN_00422168,0x00422168,0x004222C0,344
FUN_004222c8,0x004222C8,0x0042277C,1204
FUN_00422780,0x00422780,0x00422A60,736
FUN_00422a60,0x00422A60,0x00422C38,472
FUN_00422c38,0x00422C38,0x00422E20,488
FUN_00422e20,0x00422E20,0x00423048,552
FUN_00423050,0x00423050,0x00423244,500
FUN_00423248,0x00423248,0x00423328,224
FUN_00423328,0x00423328,0x0042337C,84
FUN_00423380,0x00423380,0x00423590,528
FUN_00423590,0x00423590,0x00423710,384
FUN_00423710,0x00423710,0x00423930,544
FUN_00423930,0x00423930,0x00423C7C,844
FUN_00423c80,0x00423C80,0x00423E88,520
FUN_00423e88,0x00423E88,0x00424080,504
FUN_00424080,0x00424080,0x0042418C,268
FUN_00424190,0x00424190,0x004242EC,348
FUN_004242f0,0x004242F0,0x00424578,648
FUN_00424578,0x00424578,0x00424658,224
FUN_00424658,0x00424658,0x00424798,320
FUN_00424798,0x00424798,0x00424950,440
FUN_00424950,0x00424950,0x004249CC,124
FUN_004249d0,0x004249D0,0x00424A94,196
FUN_00424a98,0x00424A98,0x00424AC4,44
FUN_00424ac8,0x00424AC8,0x00424AF0,40
FUN_00424af0,0x00424AF0,0x00424B60,112
FUN_00424b60,0x00424B60,0x00424C60,256
FUN_00424c60,0x00424C60,0x00424F9C,828
FUN_00424fa0,0x00424FA0,0x0042511C,380
FUN_00425120,0x00425120,0x00425360,576
FUN_00425360,0x00425360,0x004253FC,156
FUN_00425400,0x00425400,0x00425570,368
FUN_00425570,0x00425570,0x004257E4,628
FUN_004257e8,0x004257E8,0x00425880,152
FUN_00425880,0x00425880,0x00425A00,384
FUN_00425a00,0x00425A00,0x00425ACC,204
FUN_00425ad0,0x00425AD0,0x00425BAC,220
FUN_00425bb0,0x00425BB0,0x00425BC4,20
FUN_00425bc8,0x00425BC8,0x00425E70,680
FUN_00425e70,0x00425E70,0x0042638C,1308
FUN_00426390,0x00426390,0x0042648C,252
FUN_00426490,0x00426490,0x00426528,148
FUN_00426528,0x00426528,0x00427474,3908
FUN_00427478,0x00427478,0x00427620,424
FUN_00427620,0x00427620,0x00427944,804
FUN_00427948,0x00427948,0x00427AC0,376
FUN_00427ac0,0x00427AC0,0x00427B28,104
FUN_00427b28,0x00427B28,0x00428058,1328
FUN_00428058,0x00428058,0x0042813C,228
FUN_00428140,0x00428140,0x00428254,276
FUN_00428258,0x00428258,0x004283A0,328
FUN_004283a0,0x004283A0,0x00428414,116
FUN_00428418,0x00428418,0x0042846C,84
FUN_00428478,0x00428478,0x00428504,140
